listing_id,Comment,decoded_model_output,location,cleanliness,accuracy,check-in,communication,value
96336,"Great neighborhood!  We stayed here June 27 - July 3 and loved it.  The condo is exactly as pictured, and all the comforts of home.  The master bed was really comfortable (which caused us to sleep in way too late most mornings!), large shower in the master bath was awesome and another bathroom with a large shower off the living area.  The kitchen was great / fully stocked,  and we especially enjoyed the cute little patio and hot tub after a long day of sight seeing!!  Tons of restaurants and pubs within a few blocks, and the streetcar into downtown only a block away.  We felt safe in this neighborhood and very welcomed by all the merchants / restaurants etc.    We can't say enough about the hosts.  They were in constant contact, making sure everything was ok and provided a ton of suggestions regarding the area / transportation etc.  Check in / Check out was a breeze, and the neighbor was really helpful if we needed anything.     We rate this place 10 stars+!!!!!!","condo:positive, neighborhood:positive",1,-1,1,-1,-1,-1
96336,"John and Bren were excellent hosts.  Very friendly and readily available by email.  The house is in great condition with a small lovely backyard.  It is in the perfect location - 5 minute walking distance to two great parks, several coffee shops, a pharmacy, bars, restaurants, grocery store and street car.  A perfect home base for the Toronto stop of our trip.  We would not hesitate to stay here again.","house:positive, location:positive, location:positive",1,-1,1,-1,-1,-1
96336,"This was our first Airbnb experience and couldn't have been better. Communication and information was excellent. The location was great, one block away from 2 streetcars but also, if you're not in a rush, an easy  walk of about 20 to 30 minutes into Toronto centre, Rogers centre, CN Tower, waterfront etc. The house was well stocked with crockery and cutlery so no need to wash up between dishwasher loads! We ate out at Broncos, just around the corner, a sliders restaurant. The kids loved this, not a type of dining we've experienced before in the UK. Great for kids as you can order and  eat as much or as little as you like and a great variety of options too. All in all, if we came back to Toronto we would definitely try and stay here again.","location:positive, dining:positive, crockery:positive, cutlery:",1,0,-1,-1,-1,-1
96336,"This by far has been my best experience using Airbnb. The listing is everything it said it would've been. I listing has located in a great area, near to everything, neighbors are friendly and seconds from restaurants and streetcar. I could go on and on but bottom line is this is the number listing in Toronto! ""I would book a hundred times.""","neighborhood:positive, listing:positive",1,-1,-1,1,-1,-1
26654,"Perfect apartment, location, gym, kitchen, washer/dryer, simply everything you want.","apartment:positive, location:positive, gym:positive, kitchen:positive, washer/dry",1,0,1,-1,-1,-1
96336,"The house was in perfect shape, clean, super-organized and tastefully decorated. John and Bren left a great set of notes about the house and the neighborhood.  We hadn't been to Toronto before and were delighted to find we were in the absolute center of the food and cool shops part of Queen West, near Trinity Bellwoods park.  We enjoyed fantastic food, parking at the home, a fab outdoor space in the house, a lovely well appointed rooms,  kitchen and bathrooms.  It really couldn't have been nicer.  Thanks to John and Bren for the fabulous stay!  We'll be back. ","house:positive, neighborhood:positive, food:positive, parking:positive, house:positive",1,1,1,-1,-1,-1
96336,John & Bren were wonderful hosts. They communicate well and made sure we were enjoying our stay. Their Queen West home is gorgeous. Extremely clean and very comfortable. We especially enjoyed their courtyard and hot tub after busy days drumming around Toronto. Absolutely the perfect location close to shops and restaurants and streetcars. I hope they will have us back next time we're in TO!,"host:positive, location:positive",1,-1,-1,-1,1,-1
96336,Our stay was perfect. The place is very nice and comfortable. John was very quick with his responses. They even let us breakfast in the fridge. They are perfect hosts! We would love to come back.,"place:positive, breakfast:positive, hosts:positive",1,1,-1,-1,1,-1
96336,"We stayed at John and Brenda's place for a long week-end in October.  Prior to the trip, communication with John & Brenda was fast and easy. Everything was arranged for us and went as planned when we arrived at their place. The townhouse was well appointed including breakfast supplies. John and Brenda left plenty of information for us to fully enjoy Toronto. Their townhouse is located in a vibrant neighbourhood (Queen West) with tons of cool stores, restaurants to explore and great proximity to transit (street cars to downtown).  Check out was also a breeze. Overall a great experience and a highly recommended place to stay at. ","townhouse:positive, breakfast supplies:positive, John & Brenda left plenty of information for",-1,1,-1,0,-1,-1
96336,This listing was everything as promised. Good west end location with access to all sorts of amenities. Queen or King streetcars are less than 5 minute walk.  Lots of space for our family and everyone was comfortable. Parking in the driveway was a great bonus. We enjoyed what Toronto had to offer and came home to relax when the day or night was through.,"location:positive, amenities:positive",1,-1,-1,-1,-1,-1
96336,"I had a great experience at John and Brenda's home! They were very easy to communicate with and provided all information needed in a clear and concise manner. The house was very spacious and clean. Queen west is one of my favourite areas in Toronto! Lots of restaurants, bars, and shopping close by and very accessible to transit. Would highly recommend this airbnb! Thanks again! ","house:positive, area:positive",1,-1,1,-1,-1,-1
96336,"Though we didn't meet John and Brenda, our hosts, communication was wonderful before and during our trip. They kindly accommodated an early check in and late check out on our four day weekend. The house is super clean and nicely furnished in a wonderful, active (but still quiet) and centrally located neighborhood. I traveled with my extended family (4 adults and 1 teen) and we found the space quite comfortable. The layout on multi-levels allowed for us to hang out together in the living room or kitchen and also have some privacy when we wanted it. The kitchen is gorgeous, has everything yo might need for really cooking meals (though we didn't because the restaurant choices nearby were great.) How nice to have some breakfast items (juice and bagels) to have on arrival.  Bathrooms are beautiful and had everything we needed. As NYC-dwellers without washer/dryers in our own apartments, we loved taking advantage of the modern washer/dryer also. Too cold to use the backyard space, but would be lovely if it were a bit warmer. The beds are comfortable and we had plenty of bedding, blankets, etc for all. Off-street parking was terrific, though we ended up walking or taking the streetcar almost everywhere in the city, except for a trip to Niagara Falls one day. We all just loved everything about this home and would return when back in Toronto. Thank you, John and Brenda!!","hosts:positive, space:positive, space:positive",-1,-1,1,-1,1,-1
